user_id,num_topics,tweets_per_day,delta_following_changes,delta_followers_changes,delta_bio_changes,activity_level,kmeans_cluster,pca1,pca2
@SenAlexPadilla,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Christi62820210,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@GBailey_Noah,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@GLAndresen,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@fad_shu,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@mcuban,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Rimmesfk,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@bo66ie29,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@ChristinaPushaw,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@GVWire,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@ChristineMilne,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@timsstocklists,2,8.55,12,12,0,high,1,-0.3282686422214401,-0.264792469392732
@RogerGustafsso2,2,4.0,0,0,0,medium,1,-0.5161278310967417,-0.4735276191390569
@ewarren,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@ewallacta,2,3.0,19,58,0,medium,1,-0.34345607486093654,-0.6327077192878375
@everywhere,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@AmUmbria,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@Enezator,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@TMomPhotography,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@ColinDMello,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@tekkersfoot,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@SudaneseEcho,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@the_newsmen,2,2.0,-2,-5,0,medium,1,-0.5860196428704041,-0.571918987055374
@thebloodpac,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@detachdaily,2,1.4,0,0,0,medium,1,-0.5830171784296525,-0.614123129069288
@AdamBLiv,2,1.6666666666666667,0,0,0,medium,1,-0.576156732549354,-0.5997030767687515
@rosieDoc2,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@BrisMarSci,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@detresfa_,2,2.5,0,0,0,medium,1,-0.554717839173421,-0.5546404133295748
@TallyTheGazawi,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@APTNNews,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@SoapOperaNewss,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@SofritoLatin,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@ShaiDavidai,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@SheisBee,2,4.0,0,0,0,medium,1,-0.5161278310967417,-0.4735276191390569
@AsaWinstanley,2,1.3333333333333333,0,0,0,medium,1,-0.5847322898997271,-0.6177281421444222
@Shrink_at_Large,2,3.0,0,0,0,medium,1,-0.5418545031478612,-0.5276028152660689
@ClubConcrave,2,1.5,0,0,0,medium,1,-0.5804445112245405,-0.6087156094565868
@thejuicemedia,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@StarAdvertiser,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@jruss_jruss,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@SteveKaylaGroup,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@StevenBeynon,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@EyeonLebanon,2,10.384615384615383,0,1,0,high,1,-0.34966025964721853,-0.12945868743125682
@sillymusicqueen,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@theintercept,2,2.0,0,0,0,medium,1,-0.5675811751989808,-0.5816780113930808
@AUTHENCHECK,2,4.32258064516129,-2,18,-139,medium,4,4.434256473685162,-5.103604836810484
@John_Fanta,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@JosephPolitano,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@JulietteBryant,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@JasonPWBTV,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@LateNightSeth,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@JamesLucasIT,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@LizWebsterSBF,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Luxjewely,1,2.0,0,99,0,medium,1,-0.4737829071037582,-0.8684841651338203
@JBMEquiFarms,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@MNPDNashville,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Marcopolo177,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@MartienBall,1,1.5,0,0,0,medium,1,-0.7057001055513982,-0.7786624195266852
@Marwa__Osman,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@ImagesByJonEvan,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Messi92256247,1,1.0588235294117647,8,6,0,medium,1,-0.6742735511190685,-0.825029657299791
@MiddleEast01,1,1.5,0,0,0,medium,1,-0.7057001055513982,-0.7786624195266852
@ISinkovits,1,3.0,0,0,0,medium,1,-0.6671100974747188,-0.6975496253361674
@MorgothsReview,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@IIIDeaton,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@MySoctr,1,5.766666666666667,0,78,0,high,1,-0.4233450798613462,-0.6400125807616364
@NIHDirector_Jay,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@NORTHSTAR112025,1,2.6666666666666665,0,-1,0,medium,1,-0.6778983201020827,-0.7143942933010234
@HoopMixOnly,1,1.5,0,0,0,medium,1,-0.7057001055513982,-0.7786624195266852
@HonestReporting,1,6.0,0,0,0,high,1,-0.5899300813213603,-0.5353240369551315
@NidaFatimaZaidi,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Nickfromupnorth,1,3.0,0,0,0,medium,1,-0.6671100974747188,-0.6975496253361674
@NoahGairn,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@NoaLevi07102023,1,6.588235294117647,0,9,0,high,1,-0.5548827573277852,-0.5141386747542203
@Hayess5178,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@OwenShroyer1776,1,3.0,0,0,0,medium,1,-0.6671100974747188,-0.6975496253361674
@OutlawsPoetic,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@PDChina,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@PTVBreaking1,1,3.0,0,0,0,medium,1,-0.6671100974747188,-0.6975496253361674
@PTI_News,1,6.0,0,0,0,high,1,-0.5899300813213603,-0.5353240369551315
@PTElephant,1,3.0,0,0,0,medium,1,-0.6671100974747188,-0.6975496253361674
@GuidoFawkes,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@GreatLakesPeck,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@GovtofPakistan,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@PointerTuck,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Protect_Wldlife,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@ProtectTheWild_,1,1.5,0,0,0,medium,1,-0.7057001055513982,-0.7786624195266852
@PunkDaGod,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@GoalsXtra,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@RNAO,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@RINO_Removal,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@ROCKETMANVIC,1,3.0,0,0,0,medium,1,-0.6671100974747188,-0.6975496253361674
@RaymondLeBlanc,1,3.0,0,0,0,medium,1,-0.6671100974747188,-0.6975496253361674
@GeoPioneerInc,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@GeneralHospital,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Gabby_Recvry,1,2.5866666666666664,-16,-41,0,medium,1,-0.8274641952375595,-0.6406481142895292
@Rhi1012946Rhi,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@RichRaho,1,6.0,0,0,0,high,1,-0.5899300813213603,-0.5353240369551315
@FreshmenUniver1,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Ronald_vanLoon,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@RoyalPicks_com,1,6.484848484848484,176,16,0,high,1,0.10695853428401683,-0.8674113995779023
@SMO_VZ,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@SRQSmartyPints,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@FinTech_Series,1,14.0,0,12,0,high,1,-0.3575647215885153,-0.11688723686881058
@SanasBucket,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@FifaGess,1,1.5625,0,0,0,medium,1,-0.7040921885482032,-0.7752827197687471
@SawyerMerritt,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@SeanMcCarthyCom,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@SergeSasseville,1,3.333333333333333,-1,-7,0,medium,1,-0.6777107677065155,-0.6693332594429778
@ShellShell6666,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@SimoninSuffolk,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@FCBarcelona,1,3.0,0,0,0,medium,1,-0.6671100974747188,-0.6975496253361674
@FBIWFO,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@EuropaLeague,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@StacksAsiaOrg,1,1.5,0,0,0,medium,1,-0.7057001055513982,-0.7786624195266852
@EuromaidanPress,1,2.5,0,0,0,medium,1,-0.6799734335002786,-0.7245872233996733
@EthHackingNews,1,5.380952380952381,0,0,0,high,1,-0.6058561164006248,-0.5687991583670913
@TAPNYACC,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@THemingford,1,1.3333333333333333,0,0,0,medium,1,-0.7099878842265848,-0.7876749522145207
@TCyberCast,1,1.6,2,16,0,medium,1,-0.6603496526279651,-0.7959982957706512
@TheAthletic,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@TinaZimmermann4,1,1.5,0,0,0,medium,1,-0.7057001055513982,-0.7786624195266852
@Dreamweaver_40,1,18.0,260,37,0,high,1,0.7594269657818108,-0.43151123450356477
@Transform_Sec,1,3.6,2,5,0,medium,1,-0.6332356265726237,-0.6748635319976672
@Truthpolex,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Tyler07704486,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@DrNancyOlivieri,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@USABaseball,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@UnspinRoom,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@VancouverSun,1,1.5,0,0,0,medium,1,-0.7057001055513982,-0.7786624195266852
@VirgilWalkerOMA,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@WAFANewsEnglish,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@WellensRog,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@WotTVSeries,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@DevBelalQassem,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Zxcxz_xyz,1,8.454545454545455,1,-5,0,high,1,-0.5341585511194218,-0.3986205416856646
@_Revan38_,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@_Utdbaki,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@_vatsalasingh,1,4.0,0,0,0,medium,1,-0.6413834254235993,-0.6434744292091554
@aaronsibarium,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@alevai_kismet,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@alinarthealth,1,2.0,20,5,0,medium,1,-0.6080220302761864,-0.7960971813535936
@andrerserrano,1,4.0,0,0,0,medium,1,-0.6413834254235993,-0.6434744292091554
@Dalicar,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@D_B_Connect,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@bbuckley88,1,3.0,0,0,0,medium,1,-0.6671100974747188,-0.6975496253361674
@DCPoliceDept,1,1.5,0,0,0,medium,1,-0.7057001055513982,-0.7786624195266852
@cancivlib,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@carrotcottagerr,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@CryptooIndia,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Cryptonite_TV,1,1.21875,0,0,0,medium,1,-0.7129357320657755,-0.7938710684374074
@ccthegoat22,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@CryptoSavingExp,1,1.3333333333333333,0,0,0,medium,1,-0.7099878842265848,-0.7876749522145207
@CryptoBac,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@citizengatsby,1,1.5,0,0,0,medium,1,-0.7057001055513982,-0.7786624195266852
@cmsrtwit,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@correct___score,1,4.204081632653061,188,15,0,medium,1,0.09032017589434932,-1.0127061407213478
@corixpartners,1,3.75,0,6,0,medium,1,-0.634539101774435,-0.6640756127057958
@crime_inc1,1,15.0,1,-13,0,high,1,-0.38346711081892865,-0.03523062411325191
@davidfrum,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@davetroy,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@deAdder,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@ColoursOfBharat,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@doctorpallavi,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@CoinMarketCap,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@fidelaculsan,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@fitnessgirls20,1,7.181818181818182,30,0,0,high,1,-0.44889871323662583,-0.5292725462413568
@gaintrade31,1,9.22222222222222,2,-2,0,high,1,-0.5040832162019312,-0.36257798078565373
@ChadamCinFan,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@goBetaverse,1,2.0610687022900764,1,27,0,medium,1,-0.6278361419274502,-0.7821217681434315
@gnr2525,1,2.0,0,7,0,medium,1,-0.6773481125869034,-0.7598876033388813
@CelticFC,1,2.5,0,0,0,medium,1,-0.6799734335002786,-0.7245872233996733
@guypbenson,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@gsrescueelite,1,1.3333333333333333,0,0,0,medium,1,-0.7099878842265848,-0.7876749522145207
@Carrie15458490,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@historyrock_,1,3.0,0,0,0,medium,1,-0.6671100974747188,-0.6975496253361674
@ibrahim7039,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@investlust_com,1,3.5625,0,-1,0,medium,1,-0.6548515097229548,-0.6659519301039086
@CHIGGINBASKET,1,2.0,6,94,0,medium,1,-0.4627208096293022,-0.87415328993065
@Byron_Wan,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@jherrerx,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@BrunellaCapitan,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@k1482,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@kadvani,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@BraveheartTV1,1,4.0,0,0,0,medium,1,-0.6413834254235993,-0.6434744292091554
@kharyp,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@ladylogic38,1,5.923076923076923,-1,5,0,high,1,-0.5845333003528046,-0.5434571358386959
@liz_hallett,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Blake_Allen13,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@BlackAndNative1,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@magicianofmater,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@malkiersking,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@mahmoudfrompal,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Binance_intern,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@BenMulroney,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@mhmmad_tariq,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@michaelschwab13,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@mithialdj,1,2.375,-1,0,0,medium,1,-0.6868768381499035,-0.7294181042737328
@Bancrypto__,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@BaltCoPolice,1,1.5,0,0,0,medium,1,-0.7057001055513982,-0.7786624195266852
@moncain_shop,1,2.0,0,44,0,medium,1,-0.5954794973382472,-0.8035623075390198
@motelabyss,1,1.5,0,0,0,medium,1,-0.7057001055513982,-0.7786624195266852
@myPotatoGames,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@multithinker,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@AvalonResists,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@paired_life,1,3.0,0,0,0,medium,1,-0.6671100974747188,-0.6975496253361674
@patel_patriot,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@AnnaEconomist,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@razzli_,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@rektcapital,1,1.6666666666666667,0,0,0,medium,1,-0.7014123268762116,-0.7696498868388499
@rexfem,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@ry_anom,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@sachikoko,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Aliuyuklu11,1,3.0,0,0,0,medium,1,-0.6671100974747188,-0.6975496253361674
@AlexaDaGOAT,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@Alevskey,1,2.25,-1,0,0,medium,1,-0.6900926721562934,-0.7361775037896092
@shesrideordie,1,1.3333333333333333,0,0,0,medium,1,-0.7099878842265848,-0.7876749522145207
@silverex331,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@skydlimit21,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@synd3k,1,3.0,0,0,0,medium,1,-0.6671100974747188,-0.6975496253361674
@Act4pal1,1,4.615384615384615,0,0,0,medium,1,-0.625551627238295,-0.6101973854386865
@technohero50610,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@AbrahymMah76394,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@AayanshRay82508,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@theotokiti,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@themaxburns,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@AJIunit,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@timothy_curtis_,1,2.0,-13,-37,0,medium,1,-0.8226438031365487,-0.682879374919419
@tksshawa,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@tribelaw,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@uhd2020,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@utdcynical,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@vancouverdlc,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@virgotweet,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@wadi_omar1,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@4_thegolden1,1,2.25,0,-4,0,medium,1,-0.6952557626210214,-0.7333844327881681
@whatRanjuSaid,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@were_first,1,3.0,16,86,0,medium,1,-0.417819753361759,-0.8299201009352922
@2Russophobic4u,1,1.5,0,0,0,medium,1,-0.7057001055513982,-0.7786624195266852
@writer5230,1,1.5,0,0,0,medium,1,-0.7057001055513982,-0.7786624195266852
@workout4d,1,1.2,0,0,0,medium,1,-0.713418107166734,-0.7948849783647889
@yarotrof,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
@0bjectiv3P0V,1,2.0,0,0,0,medium,1,-0.6928367695258384,-0.7516248214631793
